Features,mzmed,mzmin,mzmax,rtmed,rtmin,rtmax,npeaks,Litter,peat,peat_litter,ms_level,BNC,Bog_T0,III_Bog_N1,III_Bog_N2,II_Bog_N1,II_Bog_N2,I_Bog_N1,I_Bog_N2
FT4177,949.228613317,949.228472990651,949.22968832694,827.316666670063,825.638956109726,828.745364199784,3,0,0,3,1,92791.7901799335,894609.413922865,897014.579411411,747593.962973919,883718.717179815,688430.637968216,1125582.65756228,1464086.81416518
FT4178,949.22835167906,949.228208563182,949.324970222809,1089.18273846319,1087.23253079004,1111.48111350533,4,0,0,4,1,0,457161.669495256,609642.416075396,546323.669065317,743784.574633094,483045.546469881,767398.902914088,839722.862329106
FT4179,950.231960948611,950.231855720583,950.232871033894,941.148397219763,938.983154147169,942.658933181719,7,0,1,6,1,92432.3849781551,1318519.88598959,1556131.48910283,1450629.2302187,1615578.98395224,980154.360033202,2117264.8364375,2369197.43396957
FT4180,950.231817042943,950.231817042943,950.231817042943,1091.77970194718,1091.77970194718,1091.77970194718,1,0,1,0,1,0,123470.918805805,194692.656429865,127874.135653812,243293.919727018,104890.223131446,205091.747290695,226064.617446658
FT4181,951.23562014859,951.235577224436,951.235663072743,941.446312319578,939.436049393115,943.456575246042,2,0,1,1,1,0,154627.225778972,227387.67749425,170996.877732076,185846.965916388,132887.924078746,305870.480575032,344536.819279204
FT4182,951.226330444576,951.186601343264,951.266059545888,1585.1551538683,1581.41482376869,1588.89548396791,2,1,0,1,1,124551.681284179,0,1297.22917774064,0,6026.45025821547,1884065.99302897,0,0
FT4183,951.571240383627,951.571240383627,951.571240383627,3103.8963491488,3103.8963491488,3103.8963491488,1,1,0,0,1,832197.297629393,1234.67690457919,55976.14627152,11974.0573284922,1913.50634245771,4179.1594853764,3375.70484863002,9933.5402109037
FT4184,952.355425061216,952.355425061216,952.355425061216,981.197427866653,981.197427866653,981.197427866653,1,1,0,0,1,117594.556285482,6878.31142546641,0,0,0,0,0,0
FT4185,952.574465902348,952.574465902348,952.574465902348,3103.8963491488,3103.8963491488,3103.8963491488,1,1,0,0,1,421370.895776369,0,26964.1283918061,1751.90138335631,0,0,0,0
FT4186,953.514753312159,953.514753312159,953.514753312159,3060.32478513107,3060.32478513107,3060.32478513107,1,1,0,0,1,137680.581013995,0,15912.6898488811,0,0,1982.13302393327,0,1890.16585290393
FT4187,953.551032552989,953.550964558048,953.551100547929,3234.12424419188,3228.21555919744,3240.03292918632,2,1,0,1,1,18708315.5357202,5351.15191025753,127964.211721599,36022.649602466,8868.16567139138,34116.2884155289,26025.2339734679,55091.1049180187
FT4188,954.554481423772,954.554481423772,954.554481423772,3228.21555919744,3228.21555919744,3228.21555919744,1,1,0,0,1,10390924.0105843,1054.83063546797,104946.60850287,23211.4273624076,5513.52555172179,11873.6369119292,12459.42686328,24823.431879786
FT4189,955.380117240036,955.380117240036,955.380117240036,2182.88883722563,2182.88883722563,2182.88883722563,1,1,0,0,1,880006.035426138,2393.82116726804,11041.9269447129,8960.6448668337,5427.70891111481,12313.7206037473,21057.5560073462,30206.9362073649
FT4190,955.350962619225,955.350962619225,955.350962619225,1663.63872061777,1663.63872061777,1663.63872061777,1,1,0,0,1,743900.925797486,8133.50845510884,4409.14842620804,0,0,1356.79171779819,21333.6465546199,7260.43235802483
FT4191,955.504652870325,955.504652870325,955.504652870325,3483.43025851486,3483.43025851486,3483.43025851486,1,1,0,0,1,1398144.0239325,1122.79573974932,20767.967363109,0,1274.71575129497,0,0,2811.26451559739
FT4192,955.530371937255,955.530371937255,955.530371937255,3065.87743582145,3065.87743582145,3065.87743582145,1,1,0,0,1,482607.231439109,0,29338.2252640858,1852.60404094684,0,3586.58887261056,1905.42201981904,13480.9607583456
FT4193,955.566834085422,955.566834085422,955.566834085422,3293.0321994958,3293.0321994958,3293.0321994958,1,1,0,0,1,6917307.1297827,2436.92224664742,136778.566553976,29035.1432817695,4248.99815808196,24902.3170130018,23446.0875925624,38736.866521562
FT4194,955.55761365409,955.55761365409,955.55761365409,3228.21555919744,3228.21555919744,3228.21555919744,1,1,0,0,1,2500582.41009937,0,19375.6536612527,2839.57984072833,0,3825.85571418239,0,2053.50669249057
FT4195,956.313275721172,956.312304401294,956.313412985761,139.443947164191,138.07844922836,140.031735823504,6,1,1,4,1,3245774.24891602,1159827.63229147,474071.220316234,631706.793058868,380717.88880103,1538446.39533782,807949.876225098,247413.732000667
FT4196,956.533967659558,956.533967659558,956.533967659558,3065.87743582145,3065.87743582145,3065.87743582145,1,1,0,0,1,229278.820794065,1147.40412800813,8335.40023545068,0,0,0,0,4296.24739091054
FT4197,956.570470660329,956.570470660329,956.570470660329,3293.0321994958,3293.0321994958,3293.0321994958,1,1,0,0,1,3667226.95217636,0,72782.2597470477,11306.5618017448,2394.88497106219,9895.87766630779,4265.44599391955,13361.8457075225
FT4198,956.561886504936,956.561886504936,956.561886504936,3230.24747199582,3230.24747199582,3230.24747199582,1,1,0,0,1,323585.073224694,0,0,0,0,0,0,0
FT4199,956.68260749586,956.68260749586,956.68260749586,3037.74755507375,3037.74755507375,3037.74755507375,1,1,0,0,1,397172.285180659,0,0,0,0,0,0,0
FT4200,957.315803747012,957.315803747012,957.315803747012,139.115394241513,139.115394241513,139.115394241513,1,1,0,0,1,1221755.48912319,386814.612698063,159560.35049653,178757.245491383,135960.437574033,498738.658520141,216119.161950697,98665.5560011735
FT4201,957.391707323106,957.391707323106,957.391707323106,2184.92620300537,2184.92620300537,2184.92620300537,1,1,0,0,1,7278824.13541295,0,54487.1393968082,3626.90341118695,7739.05505693678,51955.6154073705,97944.8342167677,117562.497626488
FT4202,957.582522562148,957.582522562148,957.582522562148,3391.29691135907,3391.29691135907,3391.29691135907,1,1,0,0,1,5736026.84813151,5503.45872235075,150087.387082472,37022.9134746652,9586.0361777444,39185.0705646484,22542.2418543039,37579.2445100729
FT4203,957.574271277688,957.574271277688,957.574271277688,3291.01963265695,3291.01963265695,3291.01963265695,1,1,0,0,1,694724.181982169,0,12503.693184953,1424.37838158902,0,1376.67080280234,0,1463.12536285773
FT4204,957.545768062407,957.545768062407,957.545768062407,3056.43582966171,3056.43582966171,3056.43582966171,1,1,0,0,1,529324.406069713,1328.1698989422,7759.55835397565,4380.22693564418,0,0,0,0
FT4205,958.365125842067,958.312616255942,958.36557340225,143.313563737445,139.115394241513,149.571054500826,8,1,1,5,1,2903922.01860142,318707.05204233,550623.068674316,431698.244787598,213091.537297559,346762.886175981,430170.892303413,235442.210022217
