"","name","xend","yend","coord","cos2","contrib","PC1_Vector_corr","PC2_Vector_corr","abs_PC1_Vector_corr","abs_PC2_Vector_corr"
"1","FT001",-13.6837485877214,0.477109963171013,0.976664031804706,0.976664031804706,0.20025437335127,-0.987662969835233,0.0344367510220333,0.987662969835233,0.0344367510220333
"2","FT002",-13.8382974656681,-0.170642948348313,0.997789034624618,0.997789034624618,0.204585826198907,-0.998817968978857,-0.012316633857068,0.998817968978857,0.012316633857068
"3","FT003",-13.8368443867223,0.00139486401424541,0.997427844129405,0.997427844129405,0.204511768002922,-0.998713088926594,0.000100678226144999,0.998713088926594,0.000100678226144999
"4","FT004",-13.5507740935002,2.08278132678157,0.979210748026098,0.979210748026098,0.200776549907804,-0.978065162404547,0.150330589424327,0.978065162404547,0.150330589424327
"5","FT005",-13.8382577440077,-0.171487289116047,0.997784812296946,0.997784812296946,0.204584960456385,-0.998815101956503,-0.0123775765223667,0.998815101956503,0.0123775765223667
"6","FT006",-13.8369752633784,-0.153312834902732,0.997569154130787,0.997569154130787,0.204540742087001,-0.998722535316664,-0.0110657842668758,0.998722535316664,0.0110657842668758
"7","FT007",-13.8385423877965,-0.169931357912038,0.997823086477554,0.997823086477554,0.204592808162253,-0.998835646921061,-0.0122652728196232,0.998835646921061,0.0122652728196232
"8","FT008",-13.8433015864784,-0.179401902004029,0.998526657031277,0.998526657031277,0.20473706767807,-0.999179155446817,-0.0129488359269026,0.999179155446817,0.0129488359269026
"9","FT009",-13.8382974656681,-0.170642948348318,0.997789034624618,0.997789034624618,0.204585826198907,-0.998817968978857,-0.0123166338570683,0.998817968978857,0.0123166338570683
"10","FT010",-13.8433342384099,-0.171623370352739,0.998517141948846,0.998517141948846,0.204735116713555,-0.99918151219164,-0.012387398567657,0.99918151219164,0.012387398567657
"11","FT011",-13.8429495280854,-0.145000093713695,0.998417738171939,0.998417738171939,0.204714735046569,-0.999153744643941,-0.0104657888345128,0.999153744643941,0.0104657888345128
"12","FT012",-13.8403260669477,-0.162391411067269,0.998067233586233,0.998067233586233,0.2046428678805,-0.998964388971271,-0.0117210559885872,0.998964388971271,0.0117210559885872
"13","FT013",-13.756019556153,0.643092684472298,0.987963903428344,0.987963903428344,0.202571289544815,-0.992879329874037,0.0464170199089421,0.992879329874037,0.0464170199089421
"14","FT014",0.941905086212518,11.4016271588734,0.681859477813023,0.681859477813023,0.139807895035061,0.0679846438852526,0.82294444892035,0.0679846438852526,0.82294444892035
"15","FT015",-13.8307184623521,0.0281321752472591,0.996548978953236,0.996548978953236,0.204331566224846,-0.998270933137361,0.00203051872624766,0.998270933137361,0.00203051872624766
"16","FT016",-13.8418327339257,-0.0957066212757443,0.998194851856172,0.998194851856172,0.204669034623456,-0.999073136890193,-0.00690789407567141,0.999073136890193,0.00690789407567141
"17","FT017",-13.8421744109774,-0.139971558024442,0.998298478128171,0.998298478128171,0.204690282067291,-0.999097798390624,-0.0101028401541179,0.999097798390624,0.0101028401541179
"18","FT018",-13.8395826557115,-0.157473768004898,0.997951837349051,0.997951837349051,0.204619207132882,-0.998910731178259,-0.0113661112948554,0.998910731178259,0.0113661112948554
"19","FT019",-13.8458471525226,0.157870398314326,0.998856023636984,0.998856023636984,0.204804600730461,-0.999362888822437,0.0113947392009314,0.999362888822437,0.0113947392009314
