Features,mzmed,mzmin,mzmax,rtmed,rtmin,rtmax,npeaks,Litter,peat,peat_litter,ms_level,BNC,Bog_T0,III_Bog_N1,III_Bog_N2,II_Bog_N1,II_Bog_N2,I_Bog_N1,I_Bog_N2
FT366,756.339315082223,756.339293399566,756.339819748735,2026.20784667906,2024.96863392361,2027.43423941267,3,1,0,2,1,1550376.63896485,55226.8070126054,1109867.72842217,860775.583171349,4768717.71230021,6302417.88237076,587023.834498516,674289.090751403
FT367,757.163626450948,757.163529359577,757.16372354232,1101.05456086917,1092.6759223097,1109.43319942864,2,1,0,1,1,10468123.4206275,1363744.33115551,1323764.16103442,1371855.43433888,1066407.66009003,3511028.09657226,172220.857700266,158149.181383569
FT368,757.184767864474,757.184699061613,757.184836667334,1029.91784117023,1027.86309910444,1031.97258323602,2,1,1,0,1,6119207.78889266,42861975.1975833,258322.1069249,261213.254551152,436047.513170612,378546.428403478,494970.530657661,440677.193337139
FT369,758.167299779495,758.167299779495,758.167299779495,1109.43319942864,1109.43319942864,1109.43319942864,1,1,0,0,1,3777032.23138917,323898.47083883,436308.031728763,351848.970725989,158712.576633064,580667.363410898,44809.0654614843,47337.9026788079
FT370,758.188488579854,758.188488579854,758.188488579854,1029.39500900439,1029.39500900439,1029.39500900439,1,0,1,0,1,1781293.12906449,14627468.5335403,31316.2213158078,63570.4995222869,87721.6094545987,107911.832367225,89186.9201325295,110964.238359853
FT371,759.191122753095,759.191122753095,759.191122753095,1027.86309910444,1027.86309910444,1027.86309910444,1,0,1,0,1,146181.027767536,1827411.74504785,17710.3056147647,23669.2485441311,33613.3418325538,0,11685.2182112108,5465.3074400095
FT372,761.174038156639,761.174038156639,761.174038156639,1090.81176339517,1090.81176339517,1090.81176339517,1,0,1,0,1,119047.358699262,1998585.6875,1605753.29386559,1096136.83033235,1476413.02970988,1228707.64879104,1044097.71323918,1138291.86378927
FT373,761.518941829955,761.518941829955,761.518941829955,2899.96587327549,2899.96587327549,2899.96587327549,1,1,0,0,1,4365260.8857326,21837.463525329,140971.336665463,44128.3915562913,17674.2173637006,40434.3846090806,23079.4385538329,41302.7790345242
FT374,763.193015067623,763.188158279105,763.193505625889,119.424364792154,111.812935653187,120.990932924494,7,1,0,6,1,31913405.2397701,2471596.8608657,4666076.43431901,4465454.53295433,2839957.67649039,8902349.84944895,6456553.97082059,4646664.61128255
FT375,764.191699537414,764.191699537414,764.191699537414,111.812935653187,111.812935653187,111.812935653187,1,1,0,0,1,8197191.12946917,3409.19965611242,7791.64400186661,0,0,2682.79138888993,0,18886.0176426225
FT376,767.20544251848,767.205378662941,767.205761421262,760.859315574987,760.729579495704,761.10343326867,4,1,0,3,1,1192380.93453768,1420114.65810905,1782999.12149024,1447520.16790234,331895.312920085,3362805.61321289,9355.86725031996,10929.895883871
FT377,767.184645774841,767.184645774841,767.184645774841,1202.70486996858,1202.70486996858,1202.70486996858,1,1,0,0,1,11530444.19488,446575.955642955,661200.277773911,466398.286541437,247669.402408718,583709.560582112,181696.010339643,123947.446261425
FT378,768.188155432688,768.188155432688,768.188155432688,1202.70486996858,1202.70486996858,1202.70486996858,1,1,0,0,1,4353192.91709134,152147.58684381,215463.440164689,202338.131800478,90465.5792640388,243435.100127646,46383.9568032148,36555.2947862227
FT379,773.194884125435,773.194727767716,773.195001313527,993.925135353114,984.187412034708,994.967492193186,6,0,1,5,1,242774.912630006,1308780.38796987,2743194.10470469,2604776.90453375,2629997.05584195,2481964.71240465,4288620.82842,5483070.08500743
FT380,777.481701753456,777.481701753456,777.481701753456,3265.39423192532,3265.39423192532,3265.39423192532,1,1,0,0,1,3460231.00296656,0,6483.42628222652,0,0,0,1216.41227321624,4371.24720401761
FT381,779.177725534601,779.177725534601,779.177725534601,1205.61221508879,1205.61221508879,1205.61221508879,1,1,0,0,1,3782260.44298388,0,0,0,9482.95141366136,0,0,0
FT382,779.299965409396,779.299965409396,779.299965409396,1085.46763474558,1085.46763474558,1085.46763474558,1,1,0,0,1,4972750.42643855,0,73520.2638324995,6148.19348891556,0,30679.7303044217,42675.5288009792,23376.4167945414
FT383,779.679138907331,779.679138907331,779.679138907331,1205.61221508879,1205.61221508879,1205.61221508879,1,1,0,0,1,3152723.90588625,6054.05435155339,5069.3969111376,0,0,7787.19287974797,0,0
FT384,780.180192218318,780.180192218318,780.180192218318,1205.61221508879,1205.61221508879,1205.61221508879,1,1,0,0,1,1301510.90350424,0,6839.46608324662,6881.63187493345,0,0,0,6300.65241367697
FT385,780.302828417074,780.302828417074,780.302828417074,1085.46763474558,1085.46763474558,1085.46763474558,1,1,0,0,1,1671351.03422973,0,5660.44858689155,6313.55562219327,0,0,0,0
FT386,780.601120109777,780.601085823211,780.601181928773,3185.03433391003,3167.80854235959,3215.41433391003,3,0,1,0,1,331653.388878437,89712175.0829166,0,731590.15310528,234779.652642211,54189.4385001122,222329.158211947,86695.042066693
FT387,781.467906069322,781.467906069322,781.467906069322,3328.83423192532,3328.83423192532,3328.83423192532,1,1,0,0,1,2918198.5797443,2612.86274549695,23643.5519026692,7005.42425146481,0,4810.40922253416,5886.51833044431,19218.8747161864
FT388,788.530156434641,788.530156434641,788.530156434641,2892.93993800455,2892.93993800455,2892.93993800455,1,1,0,0,1,12842514.8689425,18529.3783375759,150132.142582585,34810.5759988943,11829.6144167555,51132.4315503819,25433.7630746701,89784.1818850455
FT389,789.481462882315,789.481462882315,789.481462882315,3275.35423192532,3275.35423192532,3275.35423192532,1,1,0,0,1,4607614.60627494,4478.07611121827,25582.9982962418,8096.93977104775,0,10969.7780406541,6581.29319000245,22940.6750517743
FT390,789.533759651926,789.533759651926,789.533759651926,2892.93993800455,2892.93993800455,2892.93993800455,1,1,0,0,1,5655379.32239605,7460.04805250054,70236.7930831581,13212.343633788,2379.55773699731,25339.8224574844,16424.2016567357,39688.8444497156
FT391,791.497597460124,791.497313488107,791.497881432141,3326.51992941952,3317.60423192532,3335.43562691373,2,1,0,1,1,194920753.934063,302788.547617117,2026475.17299107,530386.266436088,206992.819431472,412904.843131269,565877.687636442,1189146.07334825
FT392,792.499559729689,792.499559729689,792.499559729689,3317.60423192532,3317.60423192532,3317.60423192532,1,1,0,0,1,94722790.5023078,139079.311873143,492608.270676668,230229.533567556,84909.032614619,156093.060811132,242207.813612163,495569.258124645
FT393,793.503643523464,793.503643523464,793.503643523464,3317.60423192532,3317.60423192532,3317.60423192532,1,1,0,0,1,23270813.9885938,21768.6614955338,101291.651016235,52467.0722312928,17390.0290377299,34829.0942394511,50480.6097342937,87976.8508718873
FT394,793.512857956217,793.512857956217,793.512857956217,3417.32423192532,3417.32423192532,3417.32423192532,1,1,0,0,1,28104935.557997,35899.456204807,296429.901452008,76078.1342051607,23005.9978190164,33377.7199983664,72566.2157498079,130636.388763302
FT395,794.506100594937,794.506100594937,794.506100594937,3315.05423192532,3315.05423192532,3315.05423192532,1,1,0,0,1,2609951.34571613,973.000244663777,15427.1932611374,916.905722045892,1161.22026833273,0,2355.13242609196,7269.98057633829
FT396,794.515720769639,794.515720769639,794.515720769639,3417.32423192532,3417.32423192532,3417.32423192532,1,1,0,0,1,13291561.1846118,11117.9366737141,129611.220727736,28383.0968278234,7986.69339412913,18002.7477819375,27232.2332850108,53173.0606283883
FT397,794.580301919551,794.580301919551,794.580301919551,3207.33423192532,3207.33423192532,3207.33423192532,1,1,0,0,1,14193022.3742656,82576.9989754711,635191.999872844,193032.497143105,25605.4209467909,191184.493902524,76237.0712225342,151521.980493469
FT398,796.596297874012,796.596297874012,796.596297874012,3251.91423192532,3251.91423192532,3251.91423192532,1,1,0,0,1,16138372.2710529,265157.186327356,1308254.67384185,456716.025117672,84002.9383866807,399909.030769106,190565.09027543,315832.571232729
FT399,797.279863368365,797.279863368365,797.279863368365,1209.25165361049,1209.25165361049,1209.25165361049,1,1,0,0,1,2280820.76730769,77170.636333726,126619.817694929,110747.825800125,0,22753.8392948324,0,0
FT400,797.599472144852,797.599472144852,797.599472144852,3251.91423192532,3251.91423192532,3251.91423192532,1,1,0,0,1,8071692.50486326,133481.675698242,716848.905036619,214907.935941108,43068.3313018001,246061.480910538,96746.9943641726,148450.216483313
FT401,798.547391795113,798.547245450116,798.54754981357,3023.01277847462,2966.7728633738,3070.88858600131,5,0,1,0,1,11113.2789008004,7344375.8645279,0,90809.6730936461,33692.4556910267,0,16347.7298637439,21848.9192770667
FT402,799.237669802779,799.237669802779,799.237669802779,111.812935653187,111.812935653187,111.812935653187,1,1,0,0,1,9340277.3371769,839879.064286859,527695.250122292,507939.795020599,475850.703402845,640664.47830184,601480.915473181,426861.798610044
FT403,800.143936590945,800.143639012208,800.241248530666,53.1295118380303,51.5801443023734,111.812935653187,7,1,1,5,1,2731946.05220666,1079413.30332687,1430036.23054687,1306783.09290169,2465305.39249312,1646035.89461543,2009959.83443299,2352279.69092812
FT404,802.480232882139,802.480182863508,802.48028290077,3269.89678427548,3265.39423192532,3274.39933662564,2,1,0,1,1,14294869.1418427,1520432.65021487,2657818.37259619,1872775.9598428,1163084.28384498,1716765.92197463,798468.876371637,1192544.08351137
FT405,803.190638392024,803.190638392024,803.190638392024,1029.39500900439,1029.39500900439,1029.39500900439,1,0,1,0,1,652925.788285526,4428829.84927247,64639.9406300926,56752.1110635263,94000.4590699065,55377.7819002902,103007.362139133,78652.9843060479
FT406,803.184839362253,803.184839362253,803.184839362253,1201.99721879808,1201.99721879808,1201.99721879808,1,1,0,0,1,2858936.05603796,43349.2103664254,117011.430572162,88173.6677476684,22778.6167931367,98988.1885923282,30302.996595707,32565.664867364
FT407,805.545043906745,805.545043906745,805.545043906745,2881.71337622771,2881.71337622771,2881.71337622771,1,1,0,0,1,2140996.06892578,7655.87538601493,28187.4482282922,4498.01313683572,0,8432.19655909821,0,6677.70798440103
FT408,807.491960903622,807.491960903622,807.491960903622,3093.33340871788,3093.33340871788,3093.33340871788,1,1,0,0,1,18374638.0337706,63501.6272303419,348854.81778383,87100.4914113703,14133.5968525326,60535.3590605889,51603.5994940863,114033.581342134
FT409,808.496093538158,808.496093538158,808.496093538158,3093.33340871788,3093.33340871788,3093.33340871788,1,1,0,0,1,10209908.2326758,35654.6058137887,213696.22151845,56711.8275020072,9076.66796338852,27313.6086992914,31570.7634989,68013.9348264714
FT410,809.507405653316,809.507405653316,809.507405653316,3123.61423192532,3123.61423192532,3123.61423192532,1,1,0,0,1,1555299.86609375,3159.37212946966,53179.1208251955,14695.9061279297,0,4986.64584960939,7995.37521972659,26779.6927642823
FT411,813.539013845758,813.539013845758,813.539013845758,3239.51423192532,3239.51423192532,3239.51423192532,1,1,0,0,1,3167647.2742508,9310.52475108759,178815.178172662,33654.9955283612,9283.09365748093,37785.0071475222,30893.0695606997,62947.3766664725
FT412,819.27492614877,819.273490070762,819.276362226777,1093.51798500275,1092.28246039327,1094.75350961223,2,0,1,1,1,3253843.65692602,1835099.45392755,11378.2763711406,6032.23994222933,588247.497626144,9552086.84952202,24183.156512085,14332.910967573
FT413,819.238507636453,819.238507636453,819.238507636453,1847.64341529171,1847.64341529171,1847.64341529171,1,1,0,0,1,2529921.49674861,101631.805062083,63662.373223289,199890.806842307,368644.836212215,490878.828734309,240835.567703841,359520.677128293
FT414,819.528322946602,819.528286004289,819.528359888916,3471.48923192532,3463.09423192532,3479.88423192532,2,1,0,0,1,151708825.732344,220974.584871567,1009217.07567824,297439.234526749,91833.2954235216,294520.616662127,292275.385337306,662449.373743576
FT415,820.531643476596,820.531609952469,820.531677000722,3471.48923192532,3463.09423192532,3479.88423192532,2,1,0,0,1,81150099.6401242,114206.494908552,508713.534094874,141629.282608139,44353.1916049303,137074.515689825,144661.031483566,315338.02777163
FT416,821.54424728553,821.54424728553,821.54424728553,3591.21423192532,3591.21423192532,3591.21423192532,1,1,0,0,1,2758775.65609375,1437.74167567662,0,0,0,0,0,3923.15273995535
FT417,821.534820247859,821.534820247859,821.534820247859,3479.88423192532,3479.88423192532,3479.88423192532,1,1,0,0,1,19105226.9468324,25278.2838971989,179798.327199126,32895.8632689267,6307.23828148818,31543.3934784226,33653.5789981898,81411.1574323381
FT418,826.481006950958,826.480890448136,826.481307254374,51.5801443023734,50.8013318501618,53.2201745240975,5,0,0,5,1,121392.398463671,1038155.85403978,1507993.12620087,1566877.09281701,2176630.84013375,1152780.39869732,1597084.49697727,1828884.1155
FT419,826.815123438393,826.815003044686,826.815304388597,51.3841393589332,50.8013318501618,51.5845689672892,4,0,0,4,1,110496.712696733,1128904.69542148,1311333.56058578,1261493.33617083,1865735.04243551,1773358.3393609,1424350.8713141,1990493.96213057
FT420,827.268908781264,827.268577006882,827.269240555646,140.147333333333,140.147333333333,140.147333333333,2,1,0,1,1,5457242.54852708,1504953.93970381,1914800.56851619,1803921.58275859,1358511.78946188,2876596.4278774,2455328.45758316,1745207.80945115
FT421,828.272388308169,828.272388308169,828.272388308169,142.842463802704,142.842463802704,142.842463802704,1,1,0,0,1,1273978.82818403,297589.915561048,346110.892275094,340587.513935688,333707.044454796,559597.545574839,637462.941146545,177349.48827002
FT422,829.679385509362,829.679385509362,829.679385509362,3082.20135726481,3082.20135726481,3082.20135726481,1,1,0,0,1,3704714.69942309,32605.6939502274,273450.058449966,109811.543761968,76866.5780588236,158484.806172994,84436.9958166916,144879.346715821
FT423,830.602030211577,830.602030211577,830.602030211577,3076.53649574651,3076.53649574651,3076.53649574651,1,1,0,0,1,4591141.15221675,36741.1789528115,337282.899678378,118215.93399777,39909.9276289766,95564.6349029008,83623.3313370109,186162.938384981
FT424,830.682911840886,830.682911840886,830.682911840886,3082.20135726481,3082.20135726481,3082.20135726481,1,1,0,0,1,1499614.96642794,6683.39479254504,145591.92574351,40275.6200834985,21117.1794082485,53272.1141055785,30225.3416640304,58917.9888228128
FT425,831.605379618018,831.605379618018,831.605379618018,3076.53649574651,3076.53649574651,3076.53649574651,1,1,0,0,1,2140430.72466551,18050.282633875,146532.279739771,59418.0029206188,18508.6609564582,40344.4910883783,35113.7341533339,84501.4734674721
FT426,831.695165679255,831.694920935755,831.695840206323,3086.81757497808,3084.32829711065,3087.1683653819,4,1,0,3,1,21521367.7466614,525113.365487973,2163435.30019534,1504297.77759745,830093.224011912,1519037.36447447,1008230.92897279,1750667.9112742
FT427,832.556322987493,832.556322987493,832.556322987493,2874.60208036573,2874.60208036573,2874.60208036573,1,1,0,0,1,16128521.8905743,10237.4560901624,33607.3386761612,15049.8189975313,3750.1014681297,15933.883058942,13679.1223395753,31626.7357707208
FT428,832.698441234258,832.698402094026,832.69848037449,3085.61407243705,3084.32829711065,3086.89984776345,2,1,0,1,1,11367459.5173061,279441.685254141,1139908.918992,705723.313306066,429535.367561072,925405.93291882,469596.126702234,784821.725440333
FT429,833.507470678742,833.507470678742,833.507470678742,3168.72423192532,3168.72423192532,3168.72423192532,1,1,0,0,1,3133813.92402915,0,67694.7839233391,15585.0143481444,0,6634.60705749505,13908.9766433714,30392.894577026
FT430,833.559552980602,833.559552980602,833.559552980602,2874.60208036573,2874.60208036573,2874.60208036573,1,1,0,0,1,7369803.78231818,11489.2816867965,19413.3864309013,7442.60803392301,3436.73795467185,16039.9731029645,13437.9834664853,23372.4947580643
FT431,834.239082812028,834.239082812028,834.239082812028,1207.24558525611,1207.24558525611,1207.24558525611,1,1,0,0,1,1338370.05138282,5677.7430207557,0,0,0,0,0,0
FT432,835.523167621054,835.523167621054,835.523167621054,3147.00423192532,3147.00423192532,3147.00423192532,1,1,0,0,1,23776537.2666505,50612.72377121,385089.072149442,98343.553607745,32459.3308367485,76065.1455585941,74479.2729290775,149295.340555665
FT433,836.526953516052,836.526953516052,836.526953516052,3147.00423192532,3147.00423192532,3147.00423192532,1,1,0,0,1,12577479.6792481,17407.4842233059,185875.333585903,46956.4129875839,9540.76924131125,38070.2039040529,34758.4363813478,75786.8162695316
FT434,837.534358797901,837.529949654049,837.538767941754,3165.27923192532,3147.00423192532,3183.55423192532,2,1,0,0,1,2224976.91369891,0,700.210925323476,0,0,0,0,1181.65583091041
FT435,844.427151045403,844.427151045403,844.427151045403,2050.68894310316,2050.68894310316,2050.68894310316,1,1,0,0,1,2608732.81850359,0,0,0,0,0,0,4775.96891439675
FT436,845.544445112701,845.544445112701,845.544445112701,3586.91423192532,3586.91423192532,3586.91423192532,1,1,0,0,1,23125224.4675372,24954.2589590454,38639.3219783421,23692.5444255146,4693.75845098877,17108.6986859291,16746.2180881042,44096.3865515442
FT437,855.264571556276,855.264408341679,855.264875200174,235.391659340909,234.201504136493,236.249813195461,6,0,0,6,1,821281.60198024,941603.767632315,7692449.86689913,11074522.786875,16814152.0594773,8251708.09665212,19126017.146145,20878522.0378307
FT438,856.26800262245,856.267903697958,856.268121875936,235.364575877068,234.577615297626,236.364928021763,5,0,0,5,1,251369.58678634,272943.857766396,1758830.09679688,3342566.09765772,5491759.50937068,2821067.92949506,6076246.93539725,6637061.76708333
FT439,857.243753832343,857.243753832343,857.243753832343,112.036574138813,112.036574138813,112.036574138813,1,1,0,0,1,1189704.22667578,266280.3272137,138962.346328819,140293.633319496,126861.676116101,359779.256390106,171595.989566208,108819.775621364
FT440,861.248229903168,861.248194000471,861.25022740025,2004.55605863232,2003.21437792861,2004.80161791036,3,0,0,3,1,1076046.25443972,293467.543367963,136340.384229833,577607.724250664,1291252.36816406,1939144.05021093,723365.434018129,2870124.15614788
FT441,863.246691604695,863.245824772715,863.246714776656,140.147333333333,140.109630361932,142.313484305603,4,1,0,3,1,19182388.5739292,806993.500364045,3400738.64042831,2783938.28906363,1631580.61415292,3610564.93026888,2294092.38328874,2008919.09601969
FT442,864.249149496595,864.249149496595,864.249149496595,140.147333333333,140.147333333333,140.147333333333,1,1,0,0,1,6095369.15672292,234620.735348113,760276.596013422,663283.886543971,389505.311501493,696111.264978956,574593.037848405,385595.324625975
FT443,865.242792400905,865.242792400905,865.242792400905,140.147333333333,140.147333333333,140.147333333333,1,1,0,0,1,5961187.57219531,218787.972510242,644225.409939147,599304.311453876,373827.925823317,611702.275340564,401203.917978691,360187.311363856
FT444,873.275333790616,873.27446224855,873.275797462608,140.461366674894,140.109630361932,146.37740913211,7,1,1,5,1,23653936.0868083,4396944.75368125,7379056.46421094,6918222.10501005,6136470.21701198,14145014.5257557,9206118.42333181,7321715.90078906
FT445,874.278275374068,874.277973331523,874.278577416613,141.494898568019,140.147333333333,142.842463802704,2,1,0,1,1,7472782.24348698,1439929.02995878,1982322.03000584,1932307.98694798,1627460.78656678,4455568.61672526,2811525.96395723,2153990.36528904
FT446,876.582245091801,876.582245091801,876.582245091801,2861.43360281404,2861.43360281404,2861.43360281404,1,1,0,0,1,10884339.430529,4901.67455224433,2598.76547436993,0,0,6451.57163176499,0,2628.23579916736
FT447,877.585641741283,877.585641741283,877.585641741283,2861.43360281404,2861.43360281404,2861.43360281404,1,1,0,0,1,5162050.16489587,0,1173.5143420605,0,0,0,0,0
FT448,878.635041469551,878.635041469551,878.635041469551,2988.23297142348,2988.23297142348,2988.23297142348,1,1,0,0,1,1233399.13551216,0,0,0,0,0,2056.13545473114,0
FT449,885.451899376117,885.451899376117,885.451899376117,2525.93989476998,2525.93989476998,2525.93989476998,1,1,0,0,1,6409563.49101567,379418.025299244,318367.229981118,144867.61926325,91214.1995944887,157290.202161214,91606.7224676624,176723.943442393
FT450,886.455431749259,886.455431749259,886.455431749259,2528.08715218414,2528.08715218414,2528.08715218414,1,1,0,0,1,1922400.34194012,118407.129830913,108081.785882812,56874.6681006208,39171.414003492,73780.4735138368,35626.456625212,65179.1527645997
FT451,897.705432748673,897.705432748673,897.705432748673,3061.22055437864,3061.22055437864,3061.22055437864,1,1,0,0,1,6482474.79458324,0,0,0,0,0,0,0
FT452,898.708865558448,898.708865558448,898.708865558448,3059.90486478698,3059.90486478698,3059.90486478698,1,1,0,0,1,3076712.11790799,0,0,0,0,0,1864.66937604607,0
FT453,899.717041969417,899.717041969417,899.717041969417,3062.9146113505,3062.9146113505,3062.9146113505,1,1,0,0,1,6184073.55071451,0,0,1506.79258829764,0,0,0,0
FT454,900.724479202043,900.724479202043,900.724479202043,3062.9146113505,3062.9146113505,3062.9146113505,1,1,0,0,1,2932452.27125309,0,0,0,0,0,0,0
FT455,907.217657047489,907.217537746011,907.218717456245,940.715197008838,924.86333740461,942.39830855111,7,0,1,6,1,54755.8715993597,4706964.07895283,3652753.87478655,3418917.71044824,3964324.45774848,3341623.01532136,3555884.20317499,3881624.85362468
FT456,908.220953883218,908.220953883218,908.220953883218,941.125593714446,941.125593714446,941.125593714446,1,0,1,0,1,12014.6453788653,1798770.68671094,1506235.86727195,1250008.64588974,1242860.89808473,297180.095128711,1319557.97886686,1329458.97605933
FT457,920.60878239046,920.60878239046,920.60878239046,2845.24180346316,2845.24180346316,2845.24180346316,1,1,0,0,1,2366683.86065184,0,0,0,0,0,0,1770.10461267706
FT458,921.705395700052,921.705395700052,921.705395700052,3056.31989774949,3056.31989774949,3056.31989774949,1,1,0,0,1,7301789.50219728,0,0,0,0,0,0,0
FT459,922.708804604082,922.708804604082,922.708804604082,3056.31989774949,3056.31989774949,3056.31989774949,1,1,0,0,1,3750131.14021881,0,0,0,0,0,0,0
FT460,923.716674276011,923.716674276011,923.716674276011,3056.31989774949,3056.31989774949,3056.31989774949,1,1,0,0,1,3540582.77074347,0,0,0,0,0,0,0
FT461,924.724537580592,924.724537580592,924.724537580592,3056.31989774949,3056.31989774949,3056.31989774949,1,1,0,0,1,1434182.9488074,0,0,0,0,0,0,0
FT462,925.24729403633,925.241647326834,925.247355773586,140.147333333333,140.109630361932,142.313484305603,4,1,0,3,1,20616381.7661495,1046784.34964061,3022782.06263971,2787929.097992,1575071.93039753,4064915.50806039,2530249.8651758,1980177.50546812
FT463,926.249618736252,926.249618736252,926.249618736252,140.147333333333,140.147333333333,140.147333333333,1,1,0,0,1,5275356.35217552,282132.077461718,573310.761703876,728211.287476734,404793.546896714,741602.29885488,643370.28443362,370169.923007861
FT464,945.296304952647,945.296304952647,945.296304952647,142.842463802704,142.842463802704,142.842463802704,1,1,0,0,1,4744004.54619559,704058.030556269,599425.398887324,654145.504955086,679323.046237951,836010.502614637,865826.604480685,862348.102913657
FT465,946.299389343748,946.299389343748,946.299389343748,142.842463802704,142.842463802704,142.842463802704,1,1,0,0,1,1085416.31435417,101987.798332695,43762.8446198179,57135.0534009615,107375.937963374,105554.029675835,108339.785083011,59486.9347493353
FT466,949.228578243852,949.22851896329,949.229996825994,940.478229615568,939.544350101318,941.125593714446,6,0,1,5,1,232649.076763651,2821740.7316197,3226923.07698189,3268869.80940707,3246910.20786816,1169314.27234314,4797765.6726389,5740176.59041667
FT467,953.551100547929,953.551100547929,953.551100547929,3232.45423192532,3232.45423192532,3232.45423192532,1,1,0,0,1,18708315.5357202,4996.23138532368,189054.449972701,34884.6524623803,8430.52068869855,34459.6860657849,24740.8857222125,57303.2537522197
FT468,954.554481423772,954.554481423772,954.554481423772,3232.45423192532,3232.45423192532,3232.45423192532,1,1,0,0,1,10390924.0105843,1051.6530179269,105602.760429799,22089.6176953126,5496.91636829725,11837.8682532849,12421.8935455878,26075.3515496272
FT469,955.557363980801,955.557363980801,955.557363980801,3234.47423192532,3234.47423192532,3234.47423192532,1,1,0,0,1,960829.868796902,0,5487.42820693985,3278.76255187997,0,1680.25332916264,0,0
FT470,956.312304401294,956.312304401294,956.312304401294,142.842463802704,142.842463802704,142.842463802704,1,1,0,0,1,3057120.32082782,1268038.20389789,410696.742652377,550111.056764227,335556.325691566,1077098.66807826,914085.043886028,314501.556928883
FT471,957.395212055424,957.395212055424,957.395212055424,2187.79490546128,2187.79490546128,2187.79490546128,1,1,0,0,1,7181440.53457677,0,41784.6992018573,3545.78575232748,8253.78207237441,50793.5999333854,95754.2449596794,116504.223338705
FT472,957.582522562148,957.582522562148,957.582522562148,3391.25423192532,3391.25423192532,3391.25423192532,1,1,0,0,1,5736026.84813151,5515.02663530623,137695.814003233,37100.7332352993,9594.76306649044,39220.7436775997,21810.6716252189,38956.7934232004
FT473,958.364344372952,958.364344372952,958.364344372952,142.842463802704,142.842463802704,142.842463802704,1,1,0,0,1,2696745.62116571,283587.300784286,313174.618407866,264005.223279503,147048.582782356,243839.924127101,267800.316942693,186100.36927764
FT474,958.398971023629,958.398971023629,958.398971023629,2187.79490546128,2187.79490546128,2187.79490546128,1,1,0,0,1,3533233.70203814,0,9934.52320166358,0,4553.72758386564,15025.1649518616,52908.7174374125,49947.089428589
FT475,959.597694044656,959.597650325302,959.59773776401,3542.55923192532,3535.93423192532,3549.18423192532,2,1,0,0,1,86282638.382071,148145.130868341,2172752.0855369,555371.985114788,164727.990650389,1153227.17008807,393098.013092789,811290.493114446
FT476,960.601184051979,960.601184051979,960.601184051979,3549.18423192532,3549.18423192532,3549.18423192532,1,1,0,0,1,49261280.5295428,100847.095779134,1784269.18483119,360419.540228366,117784.861700087,776574.542004685,252589.106561969,498396.748371636
FT477,961.291233482333,961.291233482333,961.291233482333,140.147333333333,140.147333333333,140.147333333333,1,1,0,0,1,3136113.14526136,201216.890036899,112646.255363881,139714.335273454,120467.423158662,249554.174082143,157671.994546975,91137.7499377415
FT478,975.5927707026,975.5927707026,975.5927707026,3173.99423192532,3173.99423192532,3173.99423192532,1,1,0,0,1,8064221.75087893,10432.348373291,686182.442148058,96652.0952825549,23395.7010184614,147593.61828724,75831.8895853045,124346.835285302
FT479,976.596171443678,976.596171443678,976.596171443678,3173.99423192532,3173.99423192532,3173.99423192532,1,1,0,0,1,4608692.73655006,2173.45760498046,376953.514731444,48632.0898486327,2084.70004394531,81099.0175915526,38667.9579675292,65754.8148254393
FT480,981.197433572495,981.197433572495,981.197433572495,1587.20763168771,1587.20763168771,1587.20763168771,1,1,0,0,1,2327170.24864487,0,0,0,0,0,0,0
FT481,981.582220766784,981.582209089162,981.582232444406,3354.45492941952,3348.90423192532,3360.00562691373,2,1,0,1,1,148429900.265854,364476.51474999,3546938.81589153,992394.522918816,311048.202707327,1202293.00531212,555516.177432922,994564.706622651
FT482,982.585611390121,982.585611390121,982.585611390121,3348.90423192532,3348.90423192532,3348.90423192532,1,1,0,0,1,88671818.1408022,192034.200942134,2244335.90633109,531791.025133731,158338.556788853,656177.434012234,301682.520951538,541170.85029528
FT483,983.279575868167,983.279575868167,983.279575868167,111.812935653187,111.812935653187,111.812935653187,1,1,0,0,1,1522112.12961161,7355.31091301859,8835.89822868596,15257.9522681425,72004.4842797941,31897.9015859725,84307.4168727203,20414.0255004246
FT484,983.598342424741,983.598342424741,983.598342424741,3449.32423192532,3449.32423192532,3449.32423192532,1,1,0,0,1,15348157.0307904,133059.46141098,451776.831779173,186954.124010009,77909.7278167721,774686.927505184,47580.30671051,88384.0281716915
FT485,983.588641348778,983.588641348778,983.588641348778,3348.90423192532,3348.90423192532,3348.90423192532,1,1,0,0,1,26268565.2033378,25450.8149140461,509720.404156901,111454.364778126,24742.5598032181,93754.6233674452,41493.2932626456,80351.1831783719
FT486,984.591174820047,984.591174820047,984.591174820047,3351.89423192532,3351.89423192532,3351.89423192532,1,1,0,0,1,5114339.04983074,1152.05015110016,0,0,1744.3079914856,5125.48730850221,4256.59208473206,0
FT487,989.3232783428,989.322399015265,989.323394794758,155.853420710826,155.450155495483,156.347671681294,4,1,1,2,1,6836570.49016602,3192190.37059827,2089395.1661521,1786674.00715414,655365.869522269,8089971.557025,1632507.47541058,669858.003506116
FT488,990.326157860072,990.325754936246,990.326560783897,156.010485840647,155.6733,156.347671681294,2,1,0,1,1,2500839.99009277,836273.646009576,881173.764519699,519947.729918352,186190.70614024,2635556.42632199,558958.184278952,209054.6439631
